資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-020-02	尊号眞像銘文_専修寺_広本	41	12	除	除	唯除五逆	唯除五逆			2	1	上	去上＊入	チヨ	ユイチヨコクヰヤク					本3.5	
30-020-02	尊号眞像銘文_専修寺_広本	42	12	五	五	唯除五逆	唯除五逆			3	1		去上＊入	コ	ユイチヨコクヰヤク					本3.5	
30-020-02	尊号眞像銘文_専修寺_広本	43	12	逆	逆	唯除五逆	唯除五逆			4	2	入	去上＊入	クヰヤク	ユイチヨコクヰヤク					本3.5	
30-020-02	尊号眞像銘文_専修寺_広本	44	13	誹	誹	誹謗正法	誹謗正法			1	1	平	平平＊入濁	ヒ	ヒハウシヤウホフ					本3.5	
30-020-02	尊号眞像銘文_専修寺_広本	45	13	謗	謗	誹謗正法	誹謗正法			2	2	平	平平＊入濁	ハウ	ヒハウシヤウホフ					本3.5	
30-020-02	尊号眞像銘文_専修寺_広本	46	13	正	正	誹謗正法	誹謗正法			3	2		平平＊入濁	シヤウ	ヒハウシヤウホフ					本3.5	
30-020-02	尊号眞像銘文_専修寺_広本	47	13	法	法	誹謗正法	誹謗正法			4	2	入濁	平平＊入濁	ホフ	ヒハウシヤウホフ					本3.5	
30-020-02	尊号眞像銘文_専修寺_広本	48	14	大	大	大无量壽經言	大无量壽經言			1	2			タイ	タイムリヤウシユキヤウコン					本3.6	
30-020-02	尊号眞像銘文_専修寺_広本	49	14	无	无	大无量壽經言	大无量壽經言			2	1			ム	タイムリヤウシユキヤウコン					本3.6	
30-020-02	尊号眞像銘文_専修寺_広本	50	14	量	量	大无量壽經言	大无量壽經言			3	2			リヤウ	タイムリヤウシユキヤウコン					本3.6	
30-020-02	尊号眞像銘文_専修寺_広本	51	14	壽	壽	大无量壽經言	大无量壽經言			4	1			シユ	タイムリヤウシユキヤウコン					本3.6	
30-020-02	尊号眞像銘文_専修寺_広本	52	14	經	經	大无量壽經言	大无量壽經言			5	2			キヤウ	タイムリヤウシユキヤウコン					本3.6	
30-020-02	尊号眞像銘文_専修寺_広本	53	14	言	言	大无量壽經言	大无量壽經言			6	2			コン	タイムリヤウシユキヤウコン					本3.6	
30-020-02	尊号眞像銘文_専修寺_広本	54	15	如	如	如來	如來			1	1			ニヨ	ニヨライ					本3.6	
30-020-02	尊号眞像銘文_専修寺_広本	55	15	來	來	如來	如來			2	2			ライ	ニヨライ					本3.6	
30-020-02	尊号眞像銘文_専修寺_広本	56	16	十	十	四十八願	四十八願			2	2			シフ	＊シフハチクワン					本4.1	
30-020-02	尊号眞像銘文_専修寺_広本	57	16	八	八	四十八願	四十八願			3	2			ハチ	＊シフハチクワン					本4.1	
30-020-02	尊号眞像銘文_専修寺_広本	58	16	願	願	四十八願	四十八願			4	2			クワン	＊シフハチクワン					本4.1	
30-020-02	尊号眞像銘文_専修寺_広本	59	17	經	經	經	經			1	2			キヤウ	キヤウ					本4.1	
30-020-02	尊号眞像銘文_専修寺_広本	60	18	設	設	設我得佛	設我得佛			1	2			セチ	セチカトクフチ					本4.1	
30-020-02	尊号眞像銘文_専修寺_広本	61	18	我	我	設我得佛	設我得佛			2	1			カ	セチカトクフチ					本4.1	
30-020-02	尊号眞像銘文_専修寺_広本	62	18	得	得	設我得佛	設我得佛			3	2			トク	セチカトクフチ					本4.1	
30-020-02	尊号眞像銘文_専修寺_広本	63	18	佛	佛	設我得佛	設我得佛			4	2			フチ	セチカトクフチ					本4.1	
30-020-02	尊号眞像銘文_専修寺_広本	64	19	佛	佛	佛	佛			1	2			フチ	フチ					本4.2	
30-020-02	尊号眞像銘文_専修寺_広本	65	20	十	十	十方衆生	十方衆生			1	2			シフ	シフハウシユシヤウ					本4.3	
30-020-02	尊号眞像銘文_専修寺_広本	66	20	方	方	十方衆生	十方衆生			2	2			ハウ	シフハウシユシヤウ					本4.3	
30-020-02	尊号眞像銘文_専修寺_広本	67	20	衆	衆	十方衆生	十方衆生			3	1			シユ	シフハウシユシヤウ					本4.3	
30-020-02	尊号眞像銘文_専修寺_広本	68	20	生	生	十方衆生	十方衆生			4	2			シヤウ	シフハウシユシヤウ					本4.3	
30-020-02	尊号眞像銘文_専修寺_広本	69	21	十	十	十方	十方			1	2			シフ	シフハウ					本4.3	
30-020-02	尊号眞像銘文_専修寺_広本	70	21	方	方	十方	十方			2	2			ハウ	シフハウ					本4.3	
30-020-02	尊号眞像銘文_専修寺_広本	71	22	衆	衆	衆生	衆生			1	1			シユ	シユシヤウ					本4.4	
30-020-02	尊号眞像銘文_専修寺_広本	72	22	生	生	衆生	衆生			2	2			シヤウ	シユシヤウ					本4.4	
30-020-02	尊号眞像銘文_専修寺_広本	73	23	至	至	至心信樂	至心信樂			1	1			シ	シシムシンケウ					本4.4	
30-020-02	尊号眞像銘文_専修寺_広本	74	23	心	心	至心信樂	至心信樂			2	2			シム	シシムシンケウ					本4.4	
30-020-02	尊号眞像銘文_専修寺_広本	75	23	信	信	至心信樂	至心信樂			3	2			シン	シシムシンケウ					本4.4	
30-020-02	尊号眞像銘文_専修寺_広本	76	23	樂	樂	至心信樂	至心信樂			4	2			ケウ	シシムシンケウ					本4.4	
30-020-02	尊号眞像銘文_専修寺_広本	77	24	至	至	至心	至心			1	1			シ	シシム					本4.5	
30-020-02	尊号眞像銘文_専修寺_広本	78	24	心	心	至心	至心			2	2			シム	シシム					本4.5	
30-020-02	尊号眞像銘文_専修寺_広本	79	25a	眞	眞	眞實	眞實			1	2			シン	シンシチ					本4.5	
30-020-02	尊号眞像銘文_専修寺_広本	80	25a	實	實	眞實	眞實			2	2			シチ	シンシチ					本4.5	
30-020-02	尊号眞像銘文_専修寺_広本	81	25b	眞	眞	眞實	眞實			1	2			シン	シンシチ					本4.5	
30-020-02	尊号眞像銘文_専修寺_広本	82	25b	實	實	眞實	眞實			2	2			シチ	シンシチ					本4.6	
30-020-02	尊号眞像銘文_専修寺_広本	83	26	如	如	如來	如來			1	1			ニヨ	ニヨライ					本4.6	
30-020-02	尊号眞像銘文_専修寺_広本	84	26	來	來	如來	如來			2	2			ライ	ニヨライ					本4.6	
30-020-02	尊号眞像銘文_専修寺_広本	85	27	眞	眞	眞實	眞實			3	2			シン						本4.6	
30-020-02	尊号眞像銘文_専修寺_広本	86	27	實	實	眞實	眞實			4	2			シチ						本5.1	
30-020-02	尊号眞像銘文_専修寺_広本	87	28	至	至	至心	至心			1	1			シ	シシム					本5.1	
30-020-02	尊号眞像銘文_専修寺_広本	88	28	心	心	至心	至心			2	2			シム	シシム					本5.1	
30-020-02	尊号眞像銘文_専修寺_広本	89	29	煩	煩	煩惱具足	煩悩具足			1	2			ホム	ホムナウクソク					本5.1	
30-020-02	尊号眞像銘文_専修寺_広本	90	29	惱	悩	煩惱具足	煩悩具足			2	2			ナウ	ホムナウクソク					本5.1	
30-020-02	尊号眞像銘文_専修寺_広本	91	29	具	具	煩惱具足	煩悩具足			3	1			ク	ホムナウクソク					本5.1	
30-020-02	尊号眞像銘文_専修寺_広本	92	29	足	足	煩惱具足	煩悩具足			4	2			ソク	ホムナウクソク					本5.2	
30-020-02	尊号眞像銘文_専修寺_広本	93	30	衆	衆	衆生	衆生			1	1			シユ	シユシヤウ					本5.2	
30-020-02	尊号眞像銘文_専修寺_広本	94	30	生	生	衆生	衆生			2	2			シヤウ	シユシヤウ					本5.2	
30-020-02	尊号眞像銘文_専修寺_広本	95	31	眞	眞	眞實	眞實			1	2			シン	シンシチ					本5.2	
30-020-02	尊号眞像銘文_専修寺_広本	96	31	實	實	眞實	眞實			2	2			シチ	シンシチ					本5.2	
30-020-02	尊号眞像銘文_専修寺_広本	97	32	心	心	心	心			1	2	去	去	シム	シム					本5.2	
30-020-02	尊号眞像銘文_専修寺_広本	98	33	清	清	清淨	清淨			1	2			シヤウ	シヤウシヤウ					本5.3	
30-020-02	尊号眞像銘文_専修寺_広本	99	33	淨	淨	清淨	清淨			2	2			シヤウ	シヤウシヤウ					本5.3	
30-020-02	尊号眞像銘文_専修寺_広本	100	34	心	心	心	心			1	2	去	去	シム	シム					本5.3	
30-020-02	尊号眞像銘文_専修寺_広本	101	35	濁	濁	濁惡邪見	濁惡邪見			1	2			シヨク	シヨクアクシヤケン					本5.3	
30-020-02	尊号眞像銘文_専修寺_広本	102	35	惡	惡	濁惡邪見	濁惡邪見			2	2			アク	シヨクアクシヤケン					本5.3	
30-020-02	尊号眞像銘文_専修寺_広本	103	35	邪	邪	濁惡邪見	濁惡邪見			3	1			シヤ	シヨクアクシヤケン					本5.3	
30-020-02	尊号眞像銘文_専修寺_広本	104	35	見	見	濁惡邪見	濁惡邪見			4	2			ケン	シヨクアクシヤケン					本5.3	
30-020-02	尊号眞像銘文_専修寺_広本	105	36	信	信	信樂	信樂			1	2			シン	シンケウ					本5.4	
30-020-02	尊号眞像銘文_専修寺_広本	106	36	樂	樂	信樂	信樂			2	2			ケウ	シンケウ					本5.4	
30-020-02	尊号眞像銘文_専修寺_広本	107	37	如	如	如來	如來			1	1			ニヨ	ニヨライ					本5.4	
30-020-02	尊号眞像銘文_専修寺_広本	108	37	來	來	如來	如來			2	2			ライ	ニヨライ					本5.4	
30-020-02	尊号眞像銘文_専修寺_広本	109	38	本	本	本願	本願			1	2			ホン	ホンクワン					本5.4	
30-020-02	尊号眞像銘文_専修寺_広本	110	38	願	願	本願	本願			2	2			クワン	ホンクワン					本5.4	
30-020-02	尊号眞像銘文_専修寺_広本	111	39	眞	眞	眞實	眞實			3	2			シン						本5.5	
30-020-02	尊号眞像銘文_専修寺_広本	112	39	實	實	眞實	眞實			4	2			シチ						本5.5	
30-020-02	尊号眞像銘文_専修寺_広本	113	40	信	信	信	信シテ			1	2			シン	シン					本5.6	
30-020-02	尊号眞像銘文_専修寺_広本	114	41	信	信	信樂	信樂			1	2			シン	シンケウ					本5.6	
30-020-02	尊号眞像銘文_専修寺_広本	115	41	樂	樂	信樂	信樂			2	2			ケウ	シンケウ					本5.6	
30-020-02	尊号眞像銘文_専修寺_広本	116	42	至	至	至心信樂	至心信樂			1	1			シ	シシンシンケウ					本6.1	
30-020-02	尊号眞像銘文_専修寺_広本	117	42	心	心	至心信樂	至心信樂			2	2			シン	シシンシンケウ					本6.1	
30-020-02	尊号眞像銘文_専修寺_広本	118	42	信	信	至心信樂	至心信樂			3	2			シン	シシンシンケウ					本6.1	
30-020-02	尊号眞像銘文_専修寺_広本	119	42	樂	樂	至心信樂	至心信樂			4	2			ケウ	シシンシンケウ					本6.1	
30-020-02	尊号眞像銘文_専修寺_広本	120	43	十	十	十方	十方			1	2			シフ	シフハウ					本6.1	
30-020-02	尊号眞像銘文_専修寺_広本	121	43	方	方	十方	十方			2	2			ハウ	シフハウ					本6.2	
30-020-02	尊号眞像銘文_専修寺_広本	122	44	衆	衆	衆生	衆生			1	1			シユ	シユシヤウ					本6.2	
30-020-02	尊号眞像銘文_専修寺_広本	123	44	生	生	衆生	衆生			2	2			シヤウ	シユシヤウ					本6.2	
30-020-02	尊号眞像銘文_専修寺_広本	124	45	眞	眞	眞實	眞實			1	2			シン	シンシチ					本6.2	
30-020-02	尊号眞像銘文_専修寺_広本	125	45	實	實	眞實	眞實			2	2			シチ	シンシチ					本6.2	
30-020-02	尊号眞像銘文_専修寺_広本	126	46	誓	誓	誓願	誓願			1	2			セイ	セイクワン					本6.2	
30-020-02	尊号眞像銘文_専修寺_広本	127	46	願	願	誓願	誓願			2	2			クワン	セイクワン					本6.3	
30-020-02	尊号眞像銘文_専修寺_広本	128	47	信	信	信樂	信樂			1	2			シン	シンケウ					本6.3	
30-020-02	尊号眞像銘文_専修寺_広本	129	47	樂	樂	信樂	信樂			2	2			ケウ	シンケウ					本6.3	
30-020-02	尊号眞像銘文_専修寺_広本	130	48	至	至	至心信樂	至心信樂			1	1			シ	シシンシンケウ					本6.4	
30-020-02	尊号眞像銘文_専修寺_広本	131	48	心	心	至心信樂	至心信樂			2	2			シン	シシンシンケウ					本6.4	
30-020-02	尊号眞像銘文_専修寺_広本	132	48	信	信	至心信樂	至心信樂			3	2			シン	シシンシンケウ					本6.4	
30-020-02	尊号眞像銘文_専修寺_広本	133	48	樂	樂	至心信樂	至心信樂			4	2			ケウ	シシンシンケウ					本6.4	
30-020-02	尊号眞像銘文_専修寺_広本	134	49	凡	凡	凡夫	凡夫			1	2			ホム	ホムフ					本6.4	
30-020-02	尊号眞像銘文_専修寺_広本	135	49	夫	夫	凡夫	凡夫			2	1			フ	ホムフ					本6.4	
30-020-02	尊号眞像銘文_専修寺_広本	136	50	自	自	自力	自力			1	1			シ	シリキ					本6.4	
30-020-02	尊号眞像銘文_専修寺_広本	137	50	力	力	自力	自力			2	2			リキ	シリキ					本6.4	
30-020-02	尊号眞像銘文_専修寺_広本	138	51	欲	欲	欲生我國	欲生我國			1	2			ヨク	ヨクシヤウカコク					本6.5	
30-020-02	尊号眞像銘文_専修寺_広本	139	51	生	生	欲生我國	欲生我國			2	2			シヤウ	ヨクシヤウカコク					本6.5	
30-020-02	尊号眞像銘文_専修寺_広本	140	51	我	我	欲生我國	欲生我國			3	1			カ	ヨクシヤウカコク					本6.5	
30-020-02	尊号眞像銘文_専修寺_広本	141	51	國	國	欲生我國	欲生我國			4	2			コク	ヨクシヤウカコク					本6.5	
30-020-02	尊号眞像銘文_専修寺_広本	142	52	他	他	他力	他力			1	1			タ	タリキ					本6.6	
30-020-02	尊号眞像銘文_専修寺_広本	143	52	力	力	他力	他力			2	2			リキ	タリキ					本6.6	
30-020-02	尊号眞像銘文_専修寺_広本	144	53	至	至	至心信樂	至心信樂			1	1			シ	シシムシンケウ					本6.6	
30-020-02	尊号眞像銘文_専修寺_広本	145	53	心	心	至心信樂	至心信樂			2	2			シム	シシムシンケウ					本6.6	
30-020-02	尊号眞像銘文_専修寺_広本	146	53	信	信	至心信樂	至心信樂			3	2			シン	シシムシンケウ					本6.6	
30-020-02	尊号眞像銘文_専修寺_広本	147	53	樂	樂	至心信樂	至心信樂			4	2			ケウ	シシムシンケウ					本6.6	
30-020-02	尊号眞像銘文_専修寺_広本	148	54	安	安	安樂淨土	安樂淨土			1	2			アン	アンラクシヤウト					本7.1	
30-020-02	尊号眞像銘文_専修寺_広本	149	54	樂	樂	安樂淨土	安樂淨土			2	2			ラク	アンラクシヤウト					本7.1	
30-020-02	尊号眞像銘文_専修寺_広本	150	54	淨	淨	安樂淨土	安樂淨土			3	2			シヤウ	アンラクシヤウト					本7.1	
30-020-02	尊号眞像銘文_専修寺_広本	151	54	土	土	安樂淨土	安樂淨土			4	1			ト	アンラクシヤウト					本7.1	
30-020-02	尊号眞像銘文_専修寺_広本	152	55	乃	乃	乃至十念	乃至十念			1	2			ナイ	ナイシシフネム					本7.1	
30-020-02	尊号眞像銘文_専修寺_広本	153	55	至	至	乃至十念	乃至十念			2	1			シ	ナイシシフネム					本7.2	
30-020-02	尊号眞像銘文_専修寺_広本	154	55	十	十	乃至十念	乃至十念			3	2			シフ	ナイシシフネム					本7.2	
30-020-02	尊号眞像銘文_専修寺_広本	155	55	念	念	乃至十念	乃至十念			4	2			ネム	ナイシシフネム					本7.2	
30-020-02	尊号眞像銘文_専修寺_広本	156	56	如	如	如來	如來			1	1			ニヨ	ニヨライ					本7.2	
30-020-02	尊号眞像銘文_専修寺_広本	157	56	來	來	如來	如來			2	2			ライ	ニヨライ					本7.2	
30-020-02	尊号眞像銘文_専修寺_広本	158	57	名	名	名號	名號			1	2			ミヤウ	ミヤウカウ					本7.2	
30-020-02	尊号眞像銘文_専修寺_広本	159	57	號	號	名號	名號			2	2			カウ	ミヤウカウ					本7.3	
30-020-02	尊号眞像銘文_専修寺_広本	160	58	_	_	_數	_数			1	2			ヘン	ヘンシユ					本7.3	
30-020-02	尊号眞像銘文_専修寺_広本	161	58	數	数	_數	_数			2	1			シユ	ヘンシユ					本7.4	
30-020-02	尊号眞像銘文_専修寺_広本	162	59	時	時	時節	時節			1	1			シ	シセチ					本7.4	
30-020-02	尊号眞像銘文_専修寺_広本	163	59	節	節	時節	時節			2	2			セチ	シセチ					本7.5	
30-020-02	尊号眞像銘文_専修寺_広本	164	60	衆	衆	衆生	衆生			1	1			シユ	シユシヤウ					本7.5	
30-020-02	尊号眞像銘文_専修寺_広本	165	60	生	生	衆生	衆生			2	2			シヤウ	シユシヤウ					本7.5	
30-020-02	尊号眞像銘文_専修寺_広本	166	61	乃	乃	乃至	乃至			1	2			ナイ	ナイシ					本7.6	
30-020-02	尊号眞像銘文_専修寺_広本	167	61	至	至	乃至	乃至			2	1			シ	ナイシ					本7.6	
30-020-02	尊号眞像銘文_専修寺_広本	168	62	十	十	十念	十念			1	2			シフ	シフネム					本8.1	
30-020-02	尊号眞像銘文_専修寺_広本	169	62	念	念	十念	十念			2	2			ネム	シフネム					本8.1	
30-020-02	尊号眞像銘文_専修寺_広本	170	63	如	如	如來	如來			1	1			ニヨ	ニヨライ					本8.2	
30-020-02	尊号眞像銘文_専修寺_広本	171	63	來	來	如來	如來			2	2			ライ	ニヨライ					本8.2	
30-020-02	尊号眞像銘文_専修寺_広本	172	64	尋	尋	尋常	尋常			1	2			シム	シムシヤウ					本8.2	
30-020-02	尊号眞像銘文_専修寺_広本	173	64	常	常	尋常	尋常			2	2			シヤウ	シムシヤウ					本8.3	
30-020-02	尊号眞像銘文_専修寺_広本	174	65	時	時	時節	時節			1	1			シ	シセチ					本8.3	
30-020-02	尊号眞像銘文_専修寺_広本	175	65	節	節	時節	時節			2	2			セチ	シセチ					本8.3	
30-020-02	尊号眞像銘文_専修寺_広本	176	66	臨	臨	臨終	臨終			1	2			リム	リムシユ					本8.3	
30-020-02	尊号眞像銘文_専修寺_広本	177	66	終	終	臨終	臨終			2	1			シユ	リムシユ					本8.3	
30-020-02	尊号眞像銘文_専修寺_広本	178	67	稱	稱	稱念	稱念			1	2			シヨウ	シヨウネム					本8.4	
30-020-02	尊号眞像銘文_専修寺_広本	179	67	念	念	稱念	稱念			2	2			ネム	シヨウネム					本8.4	
30-020-02	尊号眞像銘文_専修寺_広本	180	68	如	如	如來	如來			1	1			ニヨ	ニヨライ					本8.4	
30-020-02	尊号眞像銘文_専修寺_広本	181	68	來	來	如來	如來			2	2			ライ	ニヨライ					本8.4	
30-020-02	尊号眞像銘文_専修寺_広本	182	69	至	至	至心信樂	至心信樂			1	1			シ	シシムシンケウ					本8.4	
30-020-02	尊号眞像銘文_専修寺_広本	183	69	心	心	至心信樂	至心信樂			2	2			シム	シシムシンケウ					本8.4	
30-020-02	尊号眞像銘文_専修寺_広本	184	69	信	信	至心信樂	至心信樂			3	2			シン	シシムシンケウ					本8.5	
30-020-02	尊号眞像銘文_専修寺_広本	185	69	樂	樂	至心信樂	至心信樂			4	2			ケウ	シシムシンケウ					本8.5	
30-020-02	尊号眞像銘文_専修寺_広本	186	70	眞	真	眞實信心	真實信心			1	2			シン	シンシチシンシム					本8.5	
30-020-02	尊号眞像銘文_専修寺_広本	187	70	實	實	眞實信心	真實信心			2	2			シチ	シンシチシンシム					本8.6	
30-020-02	尊号眞像銘文_専修寺_広本	188	70	信	信	眞實信心	真實信心			3	2			シン	シンシチシンシム					本8.6	
30-020-02	尊号眞像銘文_専修寺_広本	189	70	心	心	眞實信心	真實信心			4	2			シム	シンシチシンシム					本8.6	
30-020-02	尊号眞像銘文_専修寺_広本	190	71	攝	攝	攝取不捨	攝取不捨			1	2			セフ	セフシユフシヤ					本8.6	
30-020-02	尊号眞像銘文_専修寺_広本	191	71	取	取	攝取不捨	攝取不捨			2	1			シユ	セフシユフシヤ					本8.6	
30-020-02	尊号眞像銘文_専修寺_広本	192	71	不	不	攝取不捨	攝取不捨			3	1			フ	セフシユフシヤ					本8.6	
30-020-02	尊号眞像銘文_専修寺_広本	193	71	捨	捨	攝取不捨	攝取不捨			4	1			シヤ	セフシユフシヤ					本8.6	
30-020-02	尊号眞像銘文_専修寺_広本	194	72	心	心	心光	心光			1	2			シム	シムクワウ					本8.6	
30-020-02	尊号眞像銘文_専修寺_広本	195	72	光	光	心光	心光			2	2			クワウ	シムクワウ					本9.1	
30-020-02	尊号眞像銘文_専修寺_広本	196	73	正	正	正定聚	正定聚			1	2			シヤウ	シヤウチヤウシユ					本9.1	
30-020-02	尊号眞像銘文_専修寺_広本	197	73	定	定	正定聚	正定聚			2	2			チヤウ	シヤウチヤウシユ					本9.1	
30-020-02	尊号眞像銘文_専修寺_広本	198	73	聚	聚	正定聚	正定聚			3	1			シユ	シヤウチヤウシユ					本9.1	
30-020-02	尊号眞像銘文_専修寺_広本	199	74	若	若	若不生者	若不生者			1	2			ニヤク	ニヤクフシヤウシヤ					本9.2	
30-020-02	尊号眞像銘文_専修寺_広本	200	74	不	不	若不生者	若不生者			2	1			フ	ニヤクフシヤウシヤ					本9.2	
30-020-02	尊号眞像銘文_専修寺_広本	201	74	生	生	若不生者	若不生者			3	2			シヤウ	ニヤクフシヤウシヤ					本9.2	
30-020-02	尊号眞像銘文_専修寺_広本	202	74	者	者	若不生者	若不生者			4	1			シヤ	ニヤクフシヤウシヤ					本9.2	
30-020-02	尊号眞像銘文_専修寺_広本	203	75	不	不	不取正覺	不取正覺			1	1			フ	フシユシヤウカク					本9.3	
30-020-02	尊号眞像銘文_専修寺_広本	204	75	取	取	不取正覺	不取正覺			2	1			シユ	フシユシヤウカク					本9.3	
